SPX (S&P 500 INDEX),2781.01,-25.82,
Nov 10 2018 @ 17:30 ET,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2018 Nov 21 2785.00 (SPXW1821K2785),27.95,-10.59,23.90,24.60,29,279,2018 Nov 21 2785.00 (SPXW1821W2785),35.00,+14.40,30.80,31.50,63,381,
2018 Nov 21 2785.00 (SPXW1821K2785-E),27.95,-10.59,23.90,24.60,29,279,2018 Nov 21 2785.00 (SPXW1821W2785-E),35.00,+14.40,30.80,31.50,63,381,
2018 Nov 21 2790.00 (SPXW1821K2790),25.68,-8.62,21.20,21.90,306,1127,2018 Nov 21 2790.00 (SPXW1821W2790),33.50,+11.30,33.10,33.90,74,75,
2018 Nov 21 2790.00 (SPXW1821K2790-E),25.68,-8.62,21.20,21.90,306,1127,2018 Nov 21 2790.00 (SPXW1821W2790-E),33.50,+11.30,33.10,33.90,74,75,
2018 Nov 21 2795.00 (SPXW1821K2795),18.50,-14.10,18.80,19.40,12,1296,2018 Nov 21 2795.00 (SPXW1821W2795),34.10,+10.75,35.60,36.50,44,17,
2018 Nov 21 2795.00 (SPXW1821K2795-E),18.50,-14.10,18.80,19.40,12,1296,2018 Nov 21 2795.00 (SPXW1821W2795-E),34.10,+10.75,35.60,36.50,44,17,
2018 Nov 21 2800.00 (SPXW1821K2800),20.21,-8.59,16.50,17.10,34,2607,2018 Nov 21 2800.00 (SPXW1821W2800),38.50,+9.53,38.30,39.20,46,2001,
2018 Nov 21 2800.00 (SPXW1821K2800-E),20.21,-8.59,16.50,17.10,34,2607,2018 Nov 21 2800.00 (SPXW1821W2800-E),38.50,+9.53,38.30,39.20,46,2001,
2018 Nov 21 2805.00 (SPXW1821K2805),11.70,-14.85,14.40,15.00,9,612,2018 Nov 21 2805.00 (SPXW1821W2805),36.40,+10.80,41.20,42.10,11,30,
2018 Nov 21 2805.00 (SPXW1821K2805-E),11.70,-14.85,14.40,15.00,9,612,2018 Nov 21 2805.00 (SPXW1821W2805-E),36.40,+10.80,41.20,42.10,11,30,
2018 Nov 21 2810.00 (SPXW1821K2810),12.80,-11.00,12.50,13.00,19,459,2018 Nov 21 2810.00 (SPXW1821W2810),44.30,+18.08,44.20,45.10,19,7,
2018 Nov 21 2810.00 (SPXW1821K2810-E),12.80,-11.00,12.50,13.00,19,459,2018 Nov 21 2810.00 (SPXW1821W2810-E),44.30,+18.08,44.20,45.10,19,7,
2018 Nov 21 2815.00 (SPXW1821K2815),11.40,-9.80,10.70,11.30,596,2424,2018 Nov 21 2815.00 (SPXW1821W2815),48.10,+11.50,47.50,48.40,4,224,
2018 Nov 21 2815.00 (SPXW1821K2815-E),11.40,-9.80,10.70,11.30,596,2424,2018 Nov 21 2815.00 (SPXW1821W2815-E),48.10,+11.50,47.50,48.40,4,224,
2018 Nov 21 2820.00 (SPXW1821K2820),7.21,-12.79,9.20,9.70,94,114,2018 Nov 21 2820.00 (SPXW1821W2820),59.95,+27.50,50.90,51.90,47,90,
2018 Nov 21 2820.00 (SPXW1821K2820-E),7.21,-12.79,9.20,9.70,94,114,2018 Nov 21 2820.00 (SPXW1821W2820-E),59.95,+27.50,50.90,51.90,47,90,
2018 Nov 21 2825.00 (SPXW1821K2825),6.30,-9.07,7.80,8.20,556,374,2018 Nov 21 2825.00 (SPXW1821W2825),48.70,+9.70,53.60,56.40,8,409,
2018 Nov 21 2825.00 (SPXW1821K2825-E),6.30,-9.07,7.80,8.20,556,374,2018 Nov 21 2825.00 (SPXW1821W2825-E),48.70,+9.70,53.60,56.40,8,409,
2018 Nov 21 2830.00 (SPXW1821K2830),8.30,-4.60,6.50,7.00,289,119,2018 Nov 21 2830.00 (SPXW1821W2830),41.70,0.0,57.20,60.20,0,17,
2018 Nov 21 2830.00 (SPXW1821K2830-E),8.30,-4.60,6.50,7.00,289,119,2018 Nov 21 2830.00 (SPXW1821W2830-E),41.70,0.0,57.20,60.20, ,17,
2018 Nov 21 2835.00 (SPXW1821K2835),4.40,-7.52,5.50,5.90,83,413,2018 Nov 21 2835.00 (SPXW1821W2835),0.0,0.0,61.10,64.20,0,0,
2018 Nov 21 2835.00 (SPXW1821K2835-E),4.40,-7.52,5.50,5.90,83,413,2018 Nov 21 2835.00 (SPXW1821W2835-E),0.0,0.0,61.10,64.20, ,0,
2018 Nov 21 2840.00 (SPXW1821K2840),5.90,-4.31,4.60,4.90,111,221,2018 Nov 21 2840.00 (SPXW1821W2840),45.50,0.0,65.10,68.30,0,7,
2018 Nov 21 2840.00 (SPXW1821K2840-E),5.90,-4.31,4.60,4.90,111,221,2018 Nov 21 2840.00 (SPXW1821W2840-E),45.50,0.0,65.10,68.30, ,7,
2018 Nov 21 2845.00 (SPXW1821K2845),3.10,-9.19,3.80,4.10,133,89,2018 Nov 21 2845.00 (SPXW1821W2845),108.95,0.0,69.20,72.60,0,8,
2018 Nov 21 2845.00 (SPXW1821K2845-E),3.10,-9.19,3.80,4.10,133,89,2018 Nov 21 2845.00 (SPXW1821W2845-E),108.95,0.0,69.20,72.60, ,8,
2018 Nov 21 2850.00 (SPXW1821K2850),2.70,-5.15,3.10,3.40,681,1664,2018 Nov 21 2850.00 (SPXW1821W2850),77.70,+26.90,73.40,76.90,4,45,
2018 Nov 21 2850.00 (SPXW1821K2850-E),2.70,-5.15,3.10,3.40,681,1664,2018 Nov 21 2850.00 (SPXW1821W2850-E),77.70,+26.90,73.40,76.90,4,45,
2018 Nov 21 2855.00 (SPXW1821K2855),2.50,-4.36,2.60,2.85,264,39,2018 Nov 21 2855.00 (SPXW1821W2855),0.0,0.0,77.80,81.40,0,0,
2018 Nov 21 2855.00 (SPXW1821K2855-E),2.50,-4.36,2.60,2.85,264,39,2018 Nov 21 2855.00 (SPXW1821W2855-E),0.0,0.0,77.80,81.40, ,0,
2018 Nov 21 2860.00 (SPXW1821K2860),2.35,-4.95,2.15,2.35,52,347,2018 Nov 21 2860.00 (SPXW1821W2860),76.10,0.0,82.30,86.00,0,30,
2018 Nov 21 2860.00 (SPXW1821K2860-E),2.35,-4.95,2.15,2.35,52,347,2018 Nov 21 2860.00 (SPXW1821W2860-E),76.10,0.0,82.30,86.00, ,30,
2018 Nov 21 2865.00 (SPXW1821K2865),1.90,-3.10,1.80,1.95,56,82,2018 Nov 21 2865.00 (SPXW1821W2865),127.20,0.0,86.90,90.60,0,3,
2018 Nov 21 2865.00 (SPXW1821K2865-E),1.90,-3.10,1.80,1.95,56,82,2018 Nov 21 2865.00 (SPXW1821W2865-E),127.20,0.0,86.90,90.60, ,3,
2018 Nov 21 2870.00 (SPXW1821K2870),1.69,-2.21,1.50,1.65,50,321,2018 Nov 21 2870.00 (SPXW1821W2870),0.0,0.0,91.50,95.30,0,0,
2018 Nov 21 2870.00 (SPXW1821K2870-E),1.69,-2.21,1.50,1.65,50,321,2018 Nov 21 2870.00 (SPXW1821W2870-E),0.0,0.0,91.50,95.30, ,0,
2018 Nov 21 2875.00 (SPXW1821K2875),1.39,-3.31,1.25,1.40,31,562,2018 Nov 21 2875.00 (SPXW1821W2875),94.83,0.0,96.20,100.10,0,12,
2018 Nov 21 2875.00 (SPXW1821K2875-E),1.39,-3.31,1.25,1.40,31,562,2018 Nov 21 2875.00 (SPXW1821W2875-E),94.83,0.0,96.20,100.10, ,12,
2018 Nov 21 2880.00 (SPXW1821K2880),1.35,-3.55,1.05,1.20,17,89,2018 Nov 21 2880.00 (SPXW1821W2880),88.45,0.0,101.00,104.90,0,25,
2018 Nov 21 2880.00 (SPXW1821K2880-E),1.35,-3.55,1.05,1.20,17,89,2018 Nov 21 2880.00 (SPXW1821W2880-E),88.45,0.0,101.00,104.90, ,25,
2018 Nov 21 2885.00 (SPXW1821K2885),0.85,-1.55,0.85,1.00,7,34,2018 Nov 21 2885.00 (SPXW1821W2885),0.0,0.0,105.80,109.80,0,0,
2018 Nov 21 2885.00 (SPXW1821K2885-E),0.85,-1.55,0.85,1.00,7,34,2018 Nov 21 2885.00 (SPXW1821W2885-E),0.0,0.0,105.80,109.80, ,0,
2018 Nov 21 2890.00 (SPXW1821K2890),0.80,-1.30,0.75,0.90,8,1482,2018 Nov 21 2890.00 (SPXW1821W2890),106.54,+18.98,110.60,114.60,1,1,
2018 Nov 21 2890.00 (SPXW1821K2890-E),0.80,-1.30,0.75,0.90,8,1482,2018 Nov 21 2890.00 (SPXW1821W2890-E),106.54,+18.98,110.60,114.60,1,1,
2018 Nov 21 2895.00 (SPXW1821K2895),0.80,-1.50,0.60,0.75,25,4,2018 Nov 21 2895.00 (SPXW1821W2895),0.0,0.0,115.50,119.50,0,0,
2018 Nov 21 2895.00 (SPXW1821K2895-E),0.80,-1.50,0.60,0.75,25,4,2018 Nov 21 2895.00 (SPXW1821W2895-E),0.0,0.0,115.50,119.50, ,0,
2018 Nov 21 2900.00 (SPXW1821K2900),0.75,-0.80,0.50,0.65,1573,2764,2018 Nov 21 2900.00 (SPXW1821W2900),109.60,+10.70,120.40,124.40,1,21,
2018 Nov 21 2900.00 (SPXW1821K2900-E),0.75,-0.80,0.50,0.65,1573,2764,2018 Nov 21 2900.00 (SPXW1821W2900-E),109.60,+10.70,120.40,124.40,1,21,
2018 Nov 21 2905.00 (SPXW1821K2905),0.60,-0.85,0.45,0.60,33,16,2018 Nov 21 2905.00 (SPXW1821W2905),0.0,0.0,125.30,129.30,0,0,
2018 Nov 21 2905.00 (SPXW1821K2905-E),0.60,-0.85,0.45,0.60,33,16,2018 Nov 21 2905.00 (SPXW1821W2905-E),0.0,0.0,125.30,129.30, ,0,
2018 Nov 21 2910.00 (SPXW1821K2910),0.50,-0.95,0.40,0.55,280,795,2018 Nov 21 2910.00 (SPXW1821W2910),161.38,0.0,130.20,134.30,0,3,
2018 Nov 21 2910.00 (SPXW1821K2910-E),0.50,-0.95,0.40,0.55,280,795,2018 Nov 21 2910.00 (SPXW1821W2910-E),161.38,0.0,130.20,134.30, ,3,
2018 Nov 21 2915.00 (SPXW1821K2915),0.65,-0.76,0.35,0.50,13,30,2018 Nov 21 2915.00 (SPXW1821W2915),0.0,0.0,135.20,139.20,0,0,
2018 Nov 21 2915.00 (SPXW1821K2915-E),0.65,-0.76,0.35,0.50,13,30,2018 Nov 21 2915.00 (SPXW1821W2915-E),0.0,0.0,135.20,139.20, ,0,
2018 Nov 21 2920.00 (SPXW1821K2920),0.40,-0.83,0.30,0.45,600,1291,2018 Nov 21 2920.00 (SPXW1821W2920),0.0,0.0,140.10,144.20,0,0,
2018 Nov 21 2920.00 (SPXW1821K2920-E),0.40,-0.83,0.30,0.45,600,1291,2018 Nov 21 2920.00 (SPXW1821W2920-E),0.0,0.0,140.10,144.20, ,0,
2018 Nov 21 2925.00 (SPXW1821K2925),0.65,-0.46,0.25,0.40,17,904,2018 Nov 21 2925.00 (SPXW1821W2925),0.0,0.0,145.10,149.10,0,0,
2018 Nov 21 2925.00 (SPXW1821K2925-E),0.65,-0.46,0.25,0.40,17,904,2018 Nov 21 2925.00 (SPXW1821W2925-E),0.0,0.0,145.10,149.10, ,0,
2018 Nov 21 2930.00 (SPXW1821K2930),0.35,-0.53,0.25,0.35,150,200,2018 Nov 21 2930.00 (SPXW1821W2930),0.0,0.0,150.10,154.10,0,0,
2018 Nov 21 2930.00 (SPXW1821K2930-E),0.35,-0.53,0.25,0.35,150,200,2018 Nov 21 2930.00 (SPXW1821W2930-E),0.0,0.0,150.10,154.10, ,0,
2018 Nov 21 2935.00 (SPXW1821K2935),0.0,0.0,0.20,0.35,0,0,2018 Nov 21 2935.00 (SPXW1821W2935),0.0,0.0,155.00,159.00,0,0,
2018 Nov 21 2935.00 (SPXW1821K2935-E),0.0,0.0,0.20,0.35, ,0,2018 Nov 21 2935.00 (SPXW1821W2935-E),0.0,0.0,155.00,159.00, ,0,
2018 Nov 21 2940.00 (SPXW1821K2940),0.71,0.0,0.20,0.30,0,1,2018 Nov 21 2940.00 (SPXW1821W2940),0.0,0.0,160.00,164.00,0,0,
2018 Nov 21 2940.00 (SPXW1821K2940-E),0.71,0.0,0.20,0.30, ,1,2018 Nov 21 2940.00 (SPXW1821W2940-E),0.0,0.0,160.00,164.00, ,0,
2018 Nov 21 2945.00 (SPXW1821K2945),0.0,0.0,0.20,0.30,0,0,2018 Nov 21 2945.00 (SPXW1821W2945),0.0,0.0,164.40,169.50,0,0,
2018 Nov 21 2945.00 (SPXW1821K2945-E),0.0,0.0,0.20,0.30, ,0,2018 Nov 21 2945.00 (SPXW1821W2945-E),0.0,0.0,164.40,169.50, ,0,
2018 Nov 21 2950.00 (SPXW1821K2950),0.25,-0.35,0.15,0.30,944,513,2018 Nov 21 2950.00 (SPXW1821W2950),0.0,0.0,169.40,174.50,0,0,
2018 Nov 21 2950.00 (SPXW1821K2950-E),0.25,-0.35,0.15,0.30,944,513,2018 Nov 21 2950.00 (SPXW1821W2950-E),0.0,0.0,169.40,174.50, ,0,
2018 Nov 21 2960.00 (SPXW1821K2960),0.0,0.0,0.15,0.25,0,0,2018 Nov 21 2960.00 (SPXW1821W2960),0.0,0.0,179.20,184.00,0,0,
2018 Nov 21 2960.00 (SPXW1821K2960-E),0.0,0.0,0.15,0.25, ,0,2018 Nov 21 2960.00 (SPXW1821W2960-E),0.0,0.0,179.20,184.00, ,0,
2018 Nov 21 2970.00 (SPXW1821K2970),0.0,0.0,0.10,0.25,0,0,2018 Nov 21 2970.00 (SPXW1821W2970),0.0,0.0,189.40,194.40,0,0,
2018 Nov 21 2970.00 (SPXW1821K2970-E),0.0,0.0,0.10,0.25, ,0,2018 Nov 21 2970.00 (SPXW1821W2970-E),0.0,0.0,189.40,194.40, ,0,
2018 Nov 21 2975.00 (SPXW1821K2975),0.25,-0.14,0.10,0.25,339,2146,2018 Nov 21 2975.00 (SPXW1821W2975),0.0,0.0,194.40,199.40,0,0,
2018 Nov 21 2975.00 (SPXW1821K2975-E),0.25,-0.14,0.10,0.25,339,2146,2018 Nov 21 2975.00 (SPXW1821W2975-E),0.0,0.0,194.40,199.40, ,0,
2018 Nov 21 2980.00 (SPXW1821K2980),0.0,0.0,0.10,0.25,0,0,2018 Nov 21 2980.00 (SPXW1821W2980),0.0,0.0,199.10,203.90,0,0,
2018 Nov 21 2980.00 (SPXW1821K2980-E),0.0,0.0,0.10,0.25, ,0,2018 Nov 21 2980.00 (SPXW1821W2980-E),0.0,0.0,199.10,203.90, ,0,
2018 Nov 21 2990.00 (SPXW1821K2990),0.33,0.0,0.10,0.20,0,2,2018 Nov 21 2990.00 (SPXW1821W2990),0.0,0.0,209.10,213.90,0,0,
2018 Nov 21 2990.00 (SPXW1821K2990-E),0.33,0.0,0.10,0.20, ,2,2018 Nov 21 2990.00 (SPXW1821W2990-E),0.0,0.0,209.10,213.90, ,0,
2018 Nov 21 3000.00 (SPXW1821K3000),0.25,-0.10,0.10,0.20,1,375,2018 Nov 21 3000.00 (SPXW1821W3000),0.0,0.0,219.30,224.30,0,0,
2018 Nov 21 3000.00 (SPXW1821K3000-E),0.25,-0.10,0.10,0.20,1,375,2018 Nov 21 3000.00 (SPXW1821W3000-E),0.0,0.0,219.30,224.30, ,0,
2018 Nov 21 3010.00 (SPXW1821K3010),0.0,0.0,0.10,0.20,0,0,2018 Nov 21 3010.00 (SPXW1821W3010),0.0,0.0,229.30,234.30,0,0,
2018 Nov 21 3010.00 (SPXW1821K3010-E),0.0,0.0,0.10,0.20, ,0,2018 Nov 21 3010.00 (SPXW1821W3010-E),0.0,0.0,229.30,234.30, ,0,
2018 Nov 21 3025.00 (SPXW1821K3025),0.30,0.0,0.05,0.20,0,82,2018 Nov 21 3025.00 (SPXW1821W3025),0.0,0.0,244.10,248.80,0,0,
2018 Nov 21 3025.00 (SPXW1821K3025-E),0.30,0.0,0.05,0.20, ,82,2018 Nov 21 3025.00 (SPXW1821W3025-E),0.0,0.0,244.10,248.80, ,0,
2018 Nov 21 3050.00 (SPXW1821K3050),0.08,-0.02,0.05,0.15,9,18,2018 Nov 21 3050.00 (SPXW1821W3050),0.0,0.0,269.20,274.20,0,0,
2018 Nov 21 3050.00 (SPXW1821K3050-E),0.08,-0.02,0.05,0.15,9,18,2018 Nov 21 3050.00 (SPXW1821W3050-E),0.0,0.0,269.20,274.20, ,0,
2018 Nov 21 3075.00 (SPXW1821K3075),0.10,0.0,0.0,0.15,0,8,2018 Nov 21 3075.00 (SPXW1821W3075),0.0,0.0,294.00,298.70,0,0,
2018 Nov 21 3075.00 (SPXW1821K3075-E),0.10,0.0,0.0,0.15, ,8,2018 Nov 21 3075.00 (SPXW1821W3075-E),0.0,0.0,294.00,298.70, ,0,
2018 Nov 21 3100.00 (SPXW1821K3100),0.15,0.0,0.0,0.15,0,37,2018 Nov 21 3100.00 (SPXW1821W3100),0.0,0.0,319.20,324.10,0,0,
2018 Nov 21 3100.00 (SPXW1821K3100-E),0.15,0.0,0.0,0.15, ,37,2018 Nov 21 3100.00 (SPXW1821W3100-E),0.0,0.0,319.20,324.10, ,0,
2018 Nov 21 3150.00 (SPXW1821K3150),0.08,0.0,0.0,0.10,0,16,2018 Nov 21 3150.00 (SPXW1821W3150),0.0,0.0,364.10,381.60,0,0,
2018 Nov 21 3150.00 (SPXW1821K3150-E),0.08,0.0,0.0,0.10, ,16,2018 Nov 21 3150.00 (SPXW1821W3150-E),0.0,0.0,364.10,381.60, ,0,
2018 Nov 21 3200.00 (SPXW1821K3200),0.05,-0.04,0.0,0.05,2,20,2018 Nov 21 3200.00 (SPXW1821W3200),0.0,0.0,413.80,430.70,0,0,
2018 Nov 21 3200.00 (SPXW1821K3200-E),0.05,-0.04,0.0,0.05,2,20,2018 Nov 21 3200.00 (SPXW1821W3200-E),0.0,0.0,413.80,430.70, ,0,
2018 Nov 23 500.00 (SPXW1823K500),0.0,0.0,2266.40,2284.20,0,0,2018 Nov 23 500.00 (SPXW1823W500),0.0,0.0,0.0,0.05,0,0,
2018 Nov 23 500.00 (SPXW1823K500-E),0.0,0.0,2266.40,2284.20, ,0,2018 Nov 23 500.00 (SPXW1823W500-E),0.0,0.0,0.0,0.05, ,0,
2018 Nov 23 600.00 (SPXW1823K600),0.0,0.0,2166.50,2184.30,0,0,2018 Nov 23 600.00 (SPXW1823W600),0.0,0.0,0.0,0.05,0,0,
2018 Nov 23 600.00 (SPXW1823K600-E),0.0,0.0,2166.50,2184.30, ,0,2018 Nov 23 600.00 (SPXW1823W600-E),0.0,0.0,0.0,0.05, ,0,
2018 Nov 23 650.00 (SPXW1823K650),0.0,0.0,2117.50,2134.40,0,0,2018 Nov 23 650.00 (SPXW1823W650),0.0,0.0,0.0,0.05,0,0,
2018 Nov 23 650.00 (SPXW1823K650-E),0.0,0.0,2117.50,2134.40, ,0,2018 Nov 23 650.00 (SPXW1823W650-E),0.0,0.0,0.0,0.05, ,0,
2018 Nov 23 700.00 (SPXW1823K700),0.0,0.0,2066.60,2084.40,0,0,2018 Nov 23 700.00 (SPXW1823W700),0.0,0.0,0.0,0.05,0,0,
2018 Nov 23 700.00 (SPXW1823K700-E),0.0,0.0,2066.60,2084.40, ,0,2018 Nov 23 700.00 (SPXW1823W700-E),0.0,0.0,0.0,0.05, ,0,
2018 Nov 23 750.00 (SPXW1823K750),0.0,0.0,2016.50,2034.00,0,0,2018 Nov 23 750.00 (SPXW1823W750),0.0,0.0,0.0,0.05,0,0,
2018 Nov 23 750.00 (SPXW1823K750-E),0.0,0.0,2016.50,2034.00, ,0,2018 Nov 23 750.00 (SPXW1823W750-E),0.0,0.0,0.0,0.05, ,0,
2018 Nov 23 800.00 (SPXW1823K800),0.0,0.0,1966.70,1984.00,0,0,2018 Nov 23 800.00 (SPXW1823W800),0.0,0.0,0.0,0.05,0,0,
2018 Nov 23 800.00 (SPXW1823K800-E),0.0,0.0,1966.70,1984.00, ,0,2018 Nov 23 800.00 (SPXW1823W800-E),0.0,0.0,0.0,0.05, ,0,
2018 Nov 23 850.00 (SPXW1823K850),0.0,0.0,1916.50,1934.10,0,0,2018 Nov 23 850.00 (SPXW1823W850),0.0,0.0,0.0,0.05,0,0,
2018 Nov 23 850.00 (SPXW1823K850-E),0.0,0.0,1916.50,1934.10, ,0,2018 Nov 23 850.00 (SPXW1823W850-E),0.0,0.0,0.0,0.05, ,0,
2018 Nov 23 900.00 (SPXW1823K900),0.0,0.0,1866.80,1884.10,0,0,2018 Nov 23 900.00 (SPXW1823W900),0.0,0.0,0.0,0.05,0,0,
2018 Nov 23 900.00 (SPXW1823K900-E),0.0,0.0,1866.80,1884.10, ,0,2018 Nov 23 900.00 (SPXW1823W900-E),0.0,0.0,0.0,0.05, ,0,
2018 Nov 23 950.00 (SPXW1823K950),0.0,0.0,1816.60,1834.20,0,0,2018 Nov 23 950.00 (SPXW1823W950),0.0,0.0,0.0,0.05,0,0,
2018 Nov 23 950.00 (SPXW1823K950-E),0.0,0.0,1816.60,1834.20, ,0,2018 Nov 23 950.00 (SPXW1823W950-E),0.0,0.0,0.0,0.05, ,0,
2018 Nov 23 1000.00 (SPXW1823K1000),0.0,0.0,1766.90,1784.20,0,0,2018 Nov 23 1000.00 (SPXW1823W1000),0.10,0.0,0.0,0.05,0,2002,
2018 Nov 23 1000.00 (SPXW1823K1000-E),0.0,0.0,1766.90,1784.20, ,0,2018 Nov 23 1000.00 (SPXW1823W1000-E),0.10,0.0,0.0,0.05, ,2002,
2018 Nov 23 1050.00 (SPXW1823K1050),0.0,0.0,1717.90,1734.70,0,0,2018 Nov 23 1050.00 (SPXW1823W1050),0.15,0.0,0.0,0.05,0,54,
2018 Nov 23 1050.00 (SPXW1823K1050-E),0.0,0.0,1717.90,1734.70, ,0,2018 Nov 23 1050.00 (SPXW1823W1050-E),0.15,0.0,0.0,0.05, ,54,
2018 Nov 23 1100.00 (SPXW1823K1100),0.0,0.0,1666.80,1684.30,0,0,2018 Nov 23 1100.00 (SPXW1823W1100),0.10,0.0,0.0,0.05,0,100,
2018 Nov 23 1100.00 (SPXW1823K1100-E),0.0,0.0,1666.80,1684.30, ,0,2018 Nov 23 1100.00 (SPXW1823W1100-E),0.10,0.0,0.0,0.05, ,100,
2018 Nov 23 1150.00 (SPXW1823K1150),0.0,0.0,1617.00,1634.80,0,0,2018 Nov 23 1150.00 (SPXW1823W1150),0.15,0.0,0.0,0.05,0,23,
2018 Nov 23 1150.00 (SPXW1823K1150-E),0.0,0.0,1617.00,1634.80, ,0,2018 Nov 23 1150.00 (SPXW1823W1150-E),0.15,0.0,0.0,0.05, ,23,
2018 Nov 23 1200.00 (SPXW1823K1200),0.0,0.0,1567.10,1584.40,0,0,2018 Nov 23 1200.00 (SPXW1823W1200),0.15,0.0,0.0,0.05,0,6673,
2018 Nov 23 1200.00 (SPXW1823K1200-E),0.0,0.0,1567.10,1584.40, ,0,2018 Nov 23 1200.00 (SPXW1823W1200-E),0.15,0.0,0.0,0.05, ,6673,
2018 Nov 23 1250.00 (SPXW1823K1250),0.0,0.0,1517.10,1534.90,0,0,2018 Nov 23 1250.00 (SPXW1823W1250),0.15,0.0,0.0,0.05,0,27253,
2018 Nov 23 1250.00 (SPXW1823K1250-E),0.0,0.0,1517.10,1534.90, ,0,2018 Nov 23 1250.00 (SPXW1823W1250-E),0.15,0.0,0.0,0.05, ,27253,
2018 Nov 23 1300.00 (SPXW1823K1300),0.0,0.0,1467.90,1484.80,0,0,2018 Nov 23 1300.00 (SPXW1823W1300),0.10,0.0,0.0,0.05,0,33867,
2018 Nov 23 1300.00 (SPXW1823K1300-E),0.0,0.0,1467.90,1484.80, ,0,2018 Nov 23 1300.00 (SPXW1823W1300-E),0.10,0.0,0.0,0.05, ,33867,
2018 Nov 23 1350.00 (SPXW1823K1350),0.0,0.0,1417.20,1435.00,0,0,2018 Nov 23 1350.00 (SPXW1823W1350),0.10,0.0,0.0,0.05,0,3064,
2018 Nov 23 1350.00 (SPXW1823K1350-E),0.0,0.0,1417.20,1435.00, ,0,2018 Nov 23 1350.00 (SPXW1823W1350-E),0.10,0.0,0.0,0.05, ,3064,
2018 Nov 23 1400.00 (SPXW1823K1400),0.0,0.0,1368.00,1384.90,0,0,2018 Nov 23 1400.00 (SPXW1823W1400),0.05,0.0,0.0,0.05,0,846,
2018 Nov 23 1400.00 (SPXW1823K1400-E),0.0,0.0,1368.00,1384.90, ,0,2018 Nov 23 1400.00 (SPXW1823W1400-E),0.05,0.0,0.0,0.05, ,846,
2018 Nov 23 1450.00 (SPXW1823K1450),0.0,0.0,1317.30,1335.20,0,0,2018 Nov 23 1450.00 (SPXW1823W1450),0.10,0.0,0.0,0.05,0,317,
2018 Nov 23 1450.00 (SPXW1823K1450-E),0.0,0.0,1317.30,1335.20, ,0,2018 Nov 23 1450.00 (SPXW1823W1450-E),0.10,0.0,0.0,0.05, ,317,
2018 Nov 23 1500.00 (SPXW1823K1500),0.0,0.0,1268.00,1284.90,0,0,2018 Nov 23 1500.00 (SPXW1823W1500),0.10,0.0,0.0,0.05,0,1702,
2018 Nov 23 1500.00 (SPXW1823K1500-E),0.0,0.0,1268.00,1284.90, ,0,2018 Nov 23 1500.00 (SPXW1823W1500-E),0.10,0.0,0.0,0.05, ,1702,
2018 Nov 23 1550.00 (SPXW1823K1550),0.0,0.0,1217.20,1235.20,0,0,2018 Nov 23 1550.00 (SPXW1823W1550),0.06,0.0,0.0,0.05,0,2508,
2018 Nov 23 1550.00 (SPXW1823K1550-E),0.0,0.0,1217.20,1235.20, ,0,2018 Nov 23 1550.00 (SPXW1823W1550-E),0.06,0.0,0.0,0.05, ,2508,
2018 Nov 23 1600.00 (SPXW1823K1600),0.0,0.0,1168.10,1185.00,0,0,2018 Nov 23 1600.00 (SPXW1823W1600),0.05,0.0,0.0,0.05,0,2339,
2018 Nov 23 1600.00 (SPXW1823K1600-E),0.0,0.0,1168.10,1185.00, ,0,2018 Nov 23 1600.00 (SPXW1823W1600-E),0.05,0.0,0.0,0.05, ,2339,
2018 Nov 23 1650.00 (SPXW1823K1650),0.0,0.0,1116.80,1135.00,0,0,2018 Nov 23 1650.00 (SPXW1823W1650),0.09,0.0,0.0,0.05,0,375,
2018 Nov 23 1650.00 (SPXW1823K1650-E),0.0,0.0,1116.80,1135.00, ,0,2018 Nov 23 1650.00 (SPXW1823W1650-E),0.09,0.0,0.0,0.05, ,375,
2018 Nov 23 1700.00 (SPXW1823K1700),0.0,0.0,1068.20,1085.10,0,0,2018 Nov 23 1700.00 (SPXW1823W1700),0.09,0.0,0.0,0.05,0,1291,
2018 Nov 23 1700.00 (SPXW1823K1700-E),0.0,0.0,1068.20,1085.10, ,0,2018 Nov 23 1700.00 (SPXW1823W1700-E),0.09,0.0,0.0,0.05, ,1291,
2018 Nov 23 1725.00 (SPXW1823K1725),0.0,0.0,1043.00,1060.30,0,0,2018 Nov 23 1725.00 (SPXW1823W1725),0.10,0.0,0.0,0.05,0,123,
2018 Nov 23 1725.00 (SPXW1823K1725-E),0.0,0.0,1043.00,1060.30, ,0,2018 Nov 23 1725.00 (SPXW1823W1725-E),0.10,0.0,0.0,0.05, ,123,
2018 Nov 23 1750.00 (SPXW1823K1750),0.0,0.0,1018.20,1035.10,0,0,2018 Nov 23 1750.00 (SPXW1823W1750),0.05,0.0,0.0,0.05,0,1997,
2018 Nov 23 1750.00 (SPXW1823K1750-E),0.0,0.0,1018.20,1035.10, ,0,2018 Nov 23 1750.00 (SPXW1823W1750-E),0.05,0.0,0.0,0.05, ,1997,
2018 Nov 23 1775.00 (SPXW1823K1775),0.0,0.0,992.30,1010.00,0,0,2018 Nov 23 1775.00 (SPXW1823W1775),0.10,0.0,0.0,0.05,0,146,
